,type,price,deposit,private_owner,floor_built,floor_area,floor,year_built,orientation,bedrooms,bathrooms,second_hand,lift,garage_included,furnished,equipped_kitchen,fitted_wardrobes,air_conditioning,terrace,balcony,storeroom,swimming_pool,garden_area,district,subdistrict,postalcode,last_update,Street,latitude,longitude
2631,Studio,750,2.0,False,38,33.0,1st,1920.0,,0,1,True,True,False,True,True,False,True,False,False,False,False,False,Arganzuela,Chopera,28045.0,19 October,Ballet Nacional de España,40.394885,-3.7009705186583712
2632,Flat,1600,1.0,False,135,130.0,1st,,north,3,2,True,True,True,True,True,True,True,True,False,False,True,False,Arganzuela,Imperial,28005.0,10 October,Calle San Epifanio,40.4019693,-3.7188002
2633,Flat,1450,3.0,True,85,60.0,2nd,,west,2,2,True,True,False,True,True,True,True,False,False,False,True,False,Arganzuela,Delicias,28045.0,26 October,,,
2634,Flat,1500,,False,82,,6th,,,2,1,True,True,False,True,True,False,False,False,False,False,False,False,Arganzuela,Acacias,28005.0,2 November,Farmacia - Paseo de los Olmos 18,40.4045816,-3.7110757
2635,Flat,1400,1.0,True,83,,3rd,,west,2,1,True,True,False,True,True,True,False,False,False,False,False,False,Arganzuela,Chopera,28045.0,13 October,Colegio San Javier,40.3975606,-3.7020249
2636,Flat,990,,False,50,,3rd,,,1,1,True,True,False,True,True,False,False,False,False,False,False,False,Arganzuela,Legazpi,28045.0,19 October,,,
2637,Flat,900,1.0,False,47,,2nd,,,1,1,True,True,True,True,True,True,True,False,False,True,False,False,Arganzuela,Legazpi,28045.0,6 November,,,
2638,Studio,800,,False,39,35.0,2nd,1920.0,,0,1,True,True,False,True,True,True,True,False,False,False,False,False,Arganzuela,Acacias,nan,4 November,Calle de las Peñuelas,40.4027619,-3.7037236
2639,Flat,1000,,False,61,56.0,1st,,,3,1,True,True,False,False,False,False,False,False,False,False,False,False,Arganzuela,Chopera,28045.0,4 November,Farmacia - Calle Tomás Borrás 8,40.3955796,-3.6968015
2640,Flat,1255,,False,35,30.0,ground,,,1,1,True,True,False,False,False,False,True,False,False,False,False,False,Arganzuela,Acacias,nan,13 October,Acacias,40.4040749,-3.7059572
2641,Flat,800,1.0,False,50,,4th,1950.0,west,2,1,True,True,False,True,True,True,True,False,False,False,False,False,Arganzuela,Chopera,28045.0,3 November,Calle de Enrique Trompeta,40.3925913,-3.6956853
2642,Flat,1300,2.0,False,45,,3rd,,,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Arganzuela,Palos de Moguer,28045.0,6 November,46,40.401320600000005,-3.691210653604423
2643,Flat,990,1.0,False,48,,1st,,,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Arganzuela,Imperial,28005.0,20 October,Calle de Santa Casilda,40.4048066,-3.7128067
2644,Flat,1450,,False,60,59.0,2nd,1999.0,west,2,2,True,True,True,True,True,True,True,False,False,False,True,False,Arganzuela,Delicias,28045.0,13 October,Amazon España,40.3994421,-3.6888805
2645,Flat,1600,1.0,True,121,102.0,2nd,,,3,2,True,True,True,True,True,True,True,False,False,True,True,False,Arganzuela,Legazpi,28045.0,6 November,,,
2646,Flat,1150,2.0,False,65,,,1915.0,east,2,1,True,True,False,False,False,True,True,False,False,False,False,False,Arganzuela,Palos de Moguer,28045.0,6 November,Calle de Pedro Unanue,40.403691,-3.69573
2647,Flat,1400,,True,56,,1st,,west,1,1,True,True,True,True,True,True,False,False,False,False,False,False,Arganzuela,Palos de Moguer,28012.0,2 November,Ronda de Atocha,40.4070387,-3.6951399
2648,Flat,1200,1.0,True,67,59.0,4th,,east,1,1,True,True,True,True,True,True,True,False,False,False,True,False,Arganzuela,Palos de Moguer,28045.0,27 October,Calle de Méndez Álvaro,40.4014041,-3.6868296
2649,Penthouse,980,1.0,False,60,,4th,,east,1,1,True,True,True,True,True,False,True,False,False,False,False,False,Arganzuela,Chopera,nan,16 October,Paseo de la Chopera,40.3966947,-3.703118
2650,Flat,1250,2.0,True,75,60.0,1st,,west,2,2,True,True,True,True,True,True,True,False,False,True,True,False,Arganzuela,Imperial,28005.0,27 October,Paseo Imperial,40.402901,-3.715504
2651,Flat,1200,1.0,False,77,,2nd,1900.0,south,2,1,True,True,False,True,True,True,False,False,True,False,False,False,Arganzuela,Imperial,28005.0,17 October,Calle de Manzanares,40.412837,-3.7194574
2652,Flat,1200,1.0,False,62,,3rd,,,2,1,True,True,False,True,True,True,False,False,True,False,False,False,Arganzuela,Palos de Moguer,28045.0,17 October,,,
2653,Flat,1200,1.0,False,62,,3rd,,,2,1,True,True,False,True,True,True,False,False,True,False,False,False,Arganzuela,Palos de Moguer,28045.0,18 October,,,
2654,Flat,1200,1.0,False,62,,4th,,,2,1,True,True,False,True,True,True,False,False,False,False,False,False,Arganzuela,Palos de Moguer,28045.0,18 October,,,
2655,Flat,1500,2.0,False,93,,2nd,1964.0,west,3,2,True,True,False,False,False,True,True,False,False,False,False,False,Arganzuela,Acacias,nan,6 November,Calle de Ercilla,40.4004845,-3.7010468
2656,Flat,1100,,False,91,50.0,1st,,,1,1,True,True,True,True,True,False,False,False,False,True,True,False,Arganzuela,Legazpi,28045.0,20 October,Calle de Eros,40.3938219,-3.6802947
2657,Flat,1850,,False,130,120.0,4th,,west,3,2,True,True,True,True,True,True,True,False,False,True,True,False,Arganzuela,Legazpi,28045.0,4 November,Calle de Embajadores,40.3868933,-3.6903215
2658,Flat,1200,3.0,True,55,,1st,,,2,1,True,True,True,True,True,False,True,True,True,True,False,False,Arganzuela,Chopera,28045.0,3 November,15,40.3964625,-3.7009849812761964
2659,Flat,2000,2.0,False,150,145.0,1st,,east,3,3,True,True,False,True,True,True,True,True,False,False,False,False,Arganzuela,Imperial,28005.0,25 October,Calle de Mazarredo,40.4129505,-3.7183855
2660,Flat,1500,2.0,False,82,72.0,6th,,,2,1,True,True,False,True,True,True,False,False,False,False,False,False,Arganzuela,Acacias,28005.0,4 November,Paseo de los Olmos,40.4062505,-3.7112092
2661,Flat,800,2.0,True,38,37.0,1st,,west,1,1,True,True,False,True,True,True,False,False,False,False,False,False,Arganzuela,Acacias,28005.0,30 October,Capón,40.4044667,-3.7118264
2662,Flat,1190,1.0,False,57,,1st,,,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Arganzuela,Imperial,nan,26 October,Paseo de la Virgen del Puerto,40.4109076,-3.7213964
2663,Flat,1850,,False,140,,2nd,,,3,2,True,True,True,True,True,True,True,True,False,True,True,False,Arganzuela,Legazpi,28045.0,19 October,Aparcabicis ERICSSON ESPAÑA S.A.U,40.3916662,-3.6789187
2664,Studio,760,,False,48,34.0,4th,2006.0,,0,1,True,True,False,False,False,True,False,False,False,True,True,False,Arganzuela,Legazpi,28045.0,2 November,Calle de la Antracita,40.3926206,-3.687037
2665,Flat,1250,,False,88,67.0,1st,,south,2,2,True,True,True,True,True,True,True,False,False,False,True,False,Arganzuela,Legazpi,28045.0,6 November,Farmacia - Calle Puerto Serrano 3,40.3858488,-3.6879485
2666,Flat,950,2.0,False,55,,2nd,,,1,1,True,True,True,True,True,True,True,False,False,True,True,False,Arganzuela,Legazpi,28045.0,5 November,Calle de Embajadores,40.3868933,-3.6903215
2667,Flat,900,,False,60,54.0,ground,2000.0,west,1,1,True,True,False,True,True,True,False,False,False,True,True,False,Arganzuela,Legazpi,28045.0,24 October,Calle de Julián Rabanedo,40.3874811,-3.6938817
2668,Penthouse,1400,2.0,False,62,54.0,7th,,west,1,2,True,True,False,True,True,False,True,False,False,False,False,False,Arganzuela,Acacias,28005.0,6 November,,,
2669,Flat,900,1.0,False,45,40.0,2nd,,south,1,1,True,True,False,True,True,False,False,False,False,False,False,False,Arganzuela,Acacias,28005.0,24 October,Paseo de los Olmos,40.4062505,-3.7112092
2670,Flat,1300,2.0,True,80,70.0,1st,,south,3,1,True,True,False,True,True,False,True,True,False,True,False,False,Arganzuela,Delicias,28045.0,3 November,161,40.39547105,-3.6952438931940916
2671,Flat,1400,,True,70,,2nd,,west,3,2,True,True,False,True,True,True,True,False,False,False,False,False,Arganzuela,Imperial,28005.0,4 November,69,40.40242705,-3.7192481135364646
2672,Studio,800,2.0,False,32,,3rd,,east,0,1,True,True,False,True,True,True,True,False,False,False,False,False,Arganzuela,Palos de Moguer,28045.0,5 November,Calle del Áncora,40.4029966,-3.6933908
2673,Flat,950,,False,79,,3rd,1957.0,south,2,1,True,True,False,True,True,True,True,False,True,False,False,False,Arganzuela,Acacias,nan,2 November,Calle Arquitectura,40.3995999,-3.7024133
2674,Flat,1500,,False,82,81.0,6th,,,2,1,True,True,False,True,True,False,False,False,False,False,False,False,Arganzuela,Delicias,28045.0,25 October,Amazon España,40.3994421,-3.6888805
2675,Flat,1360,,False,96,70.0,2nd,,,2,2,True,True,True,True,True,True,True,False,False,False,True,False,Arganzuela,Legazpi,28045.0,4 November,Avenida del Planetario,40.3894707,-3.6867674
2676,Flat,1000,1.0,True,65,59.0,3rd,,west,1,1,True,True,False,True,True,True,True,True,False,False,True,False,Arganzuela,Delicias,28045.0,25 October,Cuenta Conmigo,40.3929208,-3.691757
2677,Studio,650,,False,30,28.0,1st,1960.0,west,0,1,True,True,False,True,True,False,True,False,False,False,False,False,Arganzuela,Legazpi,28045.0,4 November,Calle del Teniente Coronel Noreña,40.3885477,-3.6934897
2678,Flat,1500,1.0,False,108,105.0,ground,,,2,1,True,True,False,True,True,True,True,True,False,False,False,False,Arganzuela,Imperial,28005.0,3 November,ACIME - Asociación Cultural de Invalidos Militares de España,40.4070864,-3.7148331
2679,Flat,950,2.0,False,40,35.0,ground,,,1,1,True,True,False,True,True,True,False,True,False,False,False,False,Arganzuela,Acacias,nan,6 November,Ronda de Toledo,40.4059808,-3.708395
2680,Flat,1350,1.0,False,65,,2nd,,north,2,1,True,True,False,True,True,True,True,False,True,False,False,False,Arganzuela,Palos de Moguer,28012.0,5 November,Calle de Sebastián Elcano,40.4054171,-3.6954261
2681,Flat,1200,,False,75,,,,,2,2,True,True,True,True,True,False,True,False,False,False,False,False,Arganzuela,Delicias,28045.0,31 October,Calle del General Palanca,40.3993152,-3.6963368
2682,Studio,800,1.0,False,65,50.0,65,2001.0,south,0,1,True,True,False,True,True,True,True,False,False,False,True,False,Arganzuela,Acacias,28005.0,25 October,Paseo de los Olmos,40.4062505,-3.7112092
2683,Flat,1100,1.0,False,74,66.0,2nd,,,3,1,True,True,False,True,True,False,True,True,False,False,False,False,Arganzuela,Acacias,nan,4 November,,,
2684,Flat,1850,,False,130,120.0,4th,,west,3,2,True,True,True,True,True,True,True,True,False,True,True,False,Arganzuela,Legazpi,nan,4 November,Calle Embajadores,40.3852783,-3.6867536
2685,Flat,1300,2.0,True,55,45.0,5th,,west,1,1,True,True,True,True,True,True,True,False,False,True,True,False,Arganzuela,Acacias,28005.0,30 October,29A,40.4022299,-3.7098554196046107
2686,Flat,1800,,False,105,,1st,,,3,2,True,True,True,True,True,False,True,False,False,False,False,False,Arganzuela,Acacias,nan,27 October,Paseo de Juan Antonio Vallejo-Nájera Botas,40.4013765,-3.7049279
2687,Flat,950,,False,45,40.0,ground,,south,1,1,True,True,False,True,True,True,False,True,False,False,False,False,Arganzuela,Acacias,nan,2 November,Acacias,40.4040749,-3.7059572
2688,Flat,900,1.0,False,47,40.0,2nd,2005.0,,1,1,True,True,True,True,True,True,True,False,False,True,False,False,Arganzuela,Legazpi,28045.0,3 November,,,
2689,Flat,1750,,False,100,,3rd,,,3,2,True,True,True,True,True,True,True,True,False,False,True,False,Arganzuela,Acacias,nan,2 November,Paseo de las Acacias,40.405033,-3.702372
2690,Flat,1170,1.0,False,50,45.0,ground,,east,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Arganzuela,Acacias,28005.0,4 November,Paseo de los Olmos,40.4062505,-3.7112092
2691,Flat,600,1.0,False,33,30.0,3rd,,east,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Arganzuela,Delicias,nan,4 November,Paseo de las Delicias,40.397736,-3.6942956
2692,Flat,850,2.0,False,56,,3rd,,,1,1,True,True,False,True,True,False,True,True,False,False,False,False,Arganzuela,Palos de Moguer,28012.0,3 November,Calle de Alonso del Barco,40.4035635,-3.7006684
2693,Flat,1700,2.0,False,112,,3rd,,,3,2,True,True,True,True,True,True,True,True,True,False,False,False,Arganzuela,Acacias,nan,27 October,Calle de Embajadores,40.4046895,-3.7023394
2694,Flat,825,2.0,False,30,26.0,ground,1950.0,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Arganzuela,Chopera,28045.0,27 October,Ballet Nacional de España,40.394885,-3.7009705186583712
2695,Duplex,775,2.0,True,40,,ground,,,0,1,True,True,False,True,True,True,True,False,False,False,False,False,Arganzuela,Palos de Moguer,28045.0,27 October,Calle de Juan Martín El Empecinado,40.4006642,-3.688116
2696,Flat,1250,,False,88,,1st,1996.0,,2,2,True,True,True,True,True,False,True,False,False,False,True,False,Arganzuela,Legazpi,28045.0,5 November,Farmacia - Calle Puerto Serrano 3,40.3858488,-3.6879485
2697,Flat,1450,3.0,False,85,60.0,2nd,,,2,2,True,True,True,True,True,False,False,False,False,False,True,False,Arganzuela,Delicias,28045.0,31 October,Calle de Juan de Mariana,40.3984522,-3.6855086
2698,Flat,1000,1.0,False,47,,2nd,,,1,1,True,True,True,False,False,True,True,False,False,True,True,False,Arganzuela,Legazpi,28045.0,6 November,,,
2699,Flat,1100,2.0,True,82,,3rd,,,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Arganzuela,Imperial,28005.0,28 October,20b,40.404537250000004,-3.7179728956436646
2700,Flat,1200,,False,100,99.0,1st,,,1,1,True,True,False,True,True,False,False,True,False,False,False,False,Arganzuela,Acacias,nan,28 October,Acacias,40.4040749,-3.7059572
2701,Flat,1600,,True,128,,4th,,,4,2,True,True,False,True,True,True,True,False,False,False,False,False,Arganzuela,Imperial,28005.0,29 October,Paseo de los Melancólicos,40.4016579,-3.7183383
2702,Flat,1500,1.0,False,100,,2nd,1900.0,east,4,1,True,True,False,True,True,True,False,True,False,False,False,False,Arganzuela,Palos de Moguer,28045.0,2 November,Farmacia - Calle General Lacy 8,40.4045778,-3.6908046
2703,Duplex,1100,1.0,False,71,,,1971.0,,1,2,True,True,False,True,True,True,True,False,False,False,False,False,Arganzuela,Imperial,28005.0,3 November,Calle de Juan Duque,40.411333,-3.718748
2704,Flat,1600,1.0,False,90,80.0,4th,1925.0,east,4,2,True,True,False,True,True,True,True,False,True,False,False,False,Arganzuela,Palos de Moguer,28045.0,29 October,El Rincón Asturiano,40.4039772,-3.6922626
2705,Flat,990,2.0,True,81,70.0,1st,,,2,2,True,True,False,True,True,True,True,True,False,False,False,False,Arganzuela,Acacias,nan,1 November,Acacias,40.4040749,-3.7059572
2706,Studio,640,1.0,True,30,27.0,ground,,south,0,1,True,True,False,True,True,True,False,False,True,False,False,False,Arganzuela,Delicias,28045.0,1 November,8,40.40053905,-3.6915740975056632
2707,Penthouse,1200,3.0,True,70,,5th,,,1,1,True,True,False,True,True,True,True,True,False,False,False,False,Arganzuela,Delicias,28045.0,2 November,Calle de Méndez Álvaro,40.3952835,-3.6800428
2708,Flat,1400,,False,80,,4th,,,2,1,True,True,False,True,True,True,False,False,False,False,False,False,Arganzuela,Acacias,nan,2 November,Ronda de Toledo,40.4059808,-3.708395
2709,Flat,1200,,False,70,,4th,,,2,2,True,True,True,True,True,True,True,False,False,True,True,False,Arganzuela,Legazpi,28045.0,2 November,Calle del Cromo,40.3899442,-3.6884103
2710,Flat,1750,2.0,True,145,130.0,5th,,,5,2,True,True,True,True,True,True,True,True,True,False,False,False,Arganzuela,Palos de Moguer,28045.0,2 November,51,40.40249,-3.6935852
2711,Flat,1200,2.0,True,65,,2nd,,east,3,1,True,True,False,True,True,False,True,False,True,False,False,False,Arganzuela,Palos de Moguer,28012.0,2 November,Calle Alonso del Barco,40.4041793,-3.7009484
2712,Flat,950,,False,40,37.0,ground,,,1,1,True,True,False,True,True,True,False,True,False,False,False,False,Arganzuela,Acacias,nan,2 November,Ronda de Toledo,40.4059808,-3.708395
2713,Flat,850,1.0,False,45,,3rd,,,1,1,True,True,False,True,True,True,True,True,False,False,False,False,Arganzuela,Palos de Moguer,28012.0,2 November,Calle de Alonso del Barco,40.4035635,-3.7006684
2714,Studio,850,2.0,False,45,,3rd,,east,0,1,True,True,False,True,True,True,True,False,False,False,False,False,Arganzuela,Delicias,28045.0,4 November,,,
2715,Flat,1700,1.0,False,126,105.0,3rd,2007.0,east,3,2,True,True,True,True,True,True,True,True,False,True,True,False,Arganzuela,Legazpi,28045.0,3 November,Calle del Rodio,40.3914741,-3.689451
2716,Flat,1700,3.0,True,125,115.0,2nd,,north,3,2,True,True,True,True,True,True,True,True,False,False,False,False,Arganzuela,Imperial,28005.0,6 November,11,40.40581295,-3.7130568823505556
2717,Flat,1400,2.0,False,94,80.0,6th,2000.0,east,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Arganzuela,Palos de Moguer,nan,4 November,Calle de Palos de la Frontera,40.4031083,-3.6950529
2718,Penthouse,1200,2.0,False,75,,4th,,west,1,1,True,True,False,True,True,True,True,True,False,False,False,False,Arganzuela,Delicias,28045.0,2 November,Calle de Ramírez de Prado,40.3994273,-3.6896341
2719,Flat,1500,,False,94,84.0,6th,1940.0,east,3,2,True,True,False,True,True,True,False,False,False,False,False,False,Arganzuela,Palos de Moguer,nan,2 November,Calle de Palos de la Frontera,40.4031083,-3.6950529
2720,Flat,875,,False,50,,3rd,,,1,1,True,True,True,True,True,True,True,False,False,True,True,False,Arganzuela,Legazpi,28045.0,2 November,Calle del Hierro,40.3903339,-3.690449
2721,Flat,795,,False,45,,,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Arganzuela,Delicias,28045.0,2 November,Calle de Cáceres,40.3986458,-3.6964134
2722,Flat,1300,,False,106,,2nd,,,2,2,True,True,True,True,True,False,False,False,False,True,True,False,Arganzuela,Legazpi,28045.0,2 November,Calle del Hierro,40.3903339,-3.690449
2723,Flat,1300,1.0,False,110,100.0,3rd,,,3,2,True,True,False,True,True,True,False,False,False,False,False,False,Arganzuela,Palos de Moguer,28012.0,3 November,Ronda de Atocha,40.4070387,-3.6951399
2724,Flat,1390,,False,84,,1st,2002.0,east,1,1,True,True,True,True,True,True,True,True,True,True,True,False,Arganzuela,Delicias,28045.0,6 November,Calle de Bustamante,40.4005489,-3.6882811
2725,Flat,1950,,False,118,,1st,,,3,2,True,True,True,True,True,True,True,True,False,False,True,False,Arganzuela,Delicias,28045.0,5 November,Calle Amaltea,40.3947989,-3.6825502
2726,Studio,900,,False,54,,1st,1997.0,,0,1,True,True,False,True,True,True,False,False,False,False,False,False,Arganzuela,Palos de Moguer,28012.0,3 November,Ronda de Atocha,40.4070387,-3.6951399
2727,Flat,1600,,False,125,,8th,,,4,2,True,True,False,True,True,False,True,True,False,False,False,False,Arganzuela,Imperial,nan,3 November,Paseo de la Virgen del Puerto,40.4109076,-3.7213964
